STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_bt,Business trend indicator,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),s_adj,Seasonal adjustment,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1996-11,,75.6,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1996-12,,75.3,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1997-01,,75.3,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1997-02,,76.2,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1997-03,,77.5,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1997-04,,78.1,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1997-05,,77.1,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1997-06,,78.8,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1997-07,,79.4,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1997-08,,79.3,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1997-09,,79.2,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1997-10,,80.5,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1997-11,,80.2,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1997-12,,81.0,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1998-01,,81.4,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1998-02,,81.8,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1998-03,,81.8,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1998-04,,82.0,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1998-05,,82.5,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1998-06,,81.9,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1998-07,,82.8,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1998-08,,81.7,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1998-09,,81.8,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1998-10,,82.0,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1998-11,,81.6,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1998-12,,80.1,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1999-01,,82.5,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1999-02,,81.0,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1999-03,,81.4,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1999-04,,81.7,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1999-05,,82.2,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1999-06,,82.7,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1999-07,,83.4,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1999-08,,83.3,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1999-09,,84.1,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1999-10,,84.9,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1999-11,,85.1,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),1999-12,,84.9,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2000-01,,84.6,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2000-02,,85.8,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2000-03,,86.2,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2000-04,,87.0,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2000-05,,88.3,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2000-06,,87.4,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2000-07,,88.1,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2000-08,,88.3,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2000-09,,88.6,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2000-10,,88.9,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2000-11,,89.8,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2000-12,,90.7,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2001-01,,89.6,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2001-02,,89.9,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2001-03,,89.3,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2001-04,,87.9,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2001-05,,88.3,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2001-06,,88.8,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2001-07,,86.8,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2001-08,,88.8,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2001-09,,87.6,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2001-10,,86.7,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2001-11,,85.7,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2001-12,,86.2,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),C,Manufacturing,SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2002-01,,86.6,,,,,
